age_certification,disneyplus,full_path,globoplay,hbomax,id,imdbPopularity,imdbScore,imdbVotes,justwatchScore,lower_title,movie_genre,netflix,object_type,original_release_year,original_title,paramountplus,primevideo,production_countrie,runtime,starplus,title,tmdbPopularity,tmdbScore,website_url
14,False,/br/filme/poder-sem-limites,False,False,tm56305,58.766,7,264643,0.907383189628,chronicle,trl,True,MOVIE,2012,Chronicle,False,False,US,89,True,Crónica,58.766,6.822,www.justwatch.com/br/filme/poder-sem-limites
14,False,/br/filme/jogos-vorazes-em-chamas,False,False,tm165518,74.104,7.5,722006,0.944028694195,thehungergamescatchingfire,act,True,MOVIE,2013,The Hunger Games: Catching Fire,False,True,US,146,False,The Hunger Games: Em Chamas,74.104,7.427,www.justwatch.com/br/filme/jogos-vorazes-em-chamas
L,False,/br/filme/shrek-2,True,True,tm89680,154.541,7.3,505673,0.957120101449,shrek2,ani,True,MOVIE,2004,Shrek 2,False,True,US,93,False,Shrek 2,154.541,7.267,www.justwatch.com/br/filme/shrek-2
12,False,/br/filme/jurassic-world-o-mundo-dos-dinossauros,True,False,tm142876,90.244,7,613966,0.911453041476,jurassicworld,trl,True,MOVIE,2015,Jurassic World,False,True,US,124,True,Mundo Jurássico,90.244,6.687,www.justwatch.com/br/filme/jurassic-world-o-mundo-dos-dinossauros
14,False,/br/filme/the-hurt-locker,False,False,tm26327,32.818,7.5,474132,0.940908283734,thehurtlocker,drm,True,MOVIE,2008,The Hurt Locker,False,True,US,131,False,Estado de Guerra,32.818,7.3,www.justwatch.com/br/filme/the-hurt-locker
,False,/br/filme/o-espelho-tem-duas-faces,False,False,tm107659,15.2,6.6,22487,0.839892963447,themirrorhastwofaces,cmy,True,MOVIE,1996,The Mirror Has Two Faces,False,False,US,126,False,As Duas Faces do Espelho,15.2,6.7,www.justwatch.com/br/filme/o-espelho-tem-duas-faces
12,False,/br/filme/a-mumia,True,False,tm62241,108.336,7.1,455889,0.954360126048,themummy,act,True,MOVIE,1999,The Mummy,False,True,US,124,True,A Múmia,108.336,6.924,www.justwatch.com/br/filme/a-mumia
L,False,/br/filme/madagascar,True,False,tm174799,108.746,6.9,438070,0.948611852488,madagascar,fml,True,MOVIE,2005,Madagascar,False,True,US,86,False,Madagáscar,108.746,6.905,www.justwatch.com/br/filme/madagascar
12,False,/br/filme/deepwater-horizon,True,False,tm124342,55.316,7.1,182738,0.940541278549,deepwaterhorizon,act,True,MOVIE,2016,Deepwater Horizon,False,False,US,107,False,Deepwater Horizon,55.316,6.864,www.justwatch.com/br/filme/deepwater-horizon
14,False,/br/filme/show-de-vizinha,False,False,tm85811,56.363,6.7,240088,0.897710344225,thegirlnextdoor,cmy,True,MOVIE,2004,The Girl Next Door,False,False,CH,110,True,A Miúda do Lado,56.363,6.72,www.justwatch.com/br/filme/show-de-vizinha
12,False,/br/filme/de-repente-30,False,False,tm1320,44.514,6.3,217289,0.915083128707,13goingon30,cmy,True,MOVIE,2004,13 Going on 30,False,False,US,97,False,"De Repente, Já nos 30!",44.514,6.744,www.justwatch.com/br/filme/de-repente-30
,False,/br/filme/operacao-invasao,False,False,tm163491,42.808,7.6,217240,0.928922830968,serbuanmaut,trl,True,MOVIE,2012,Serbuan Maut,False,False,ID,101,False,The Raid: Redenção,42.808,7.4,www.justwatch.com/br/filme/operacao-invasao
16,False,/br/filme/o-atirador,True,False,tm84371,65.339,7.1,355992,0.954062392131,shooter,trl,True,MOVIE,2007,Shooter,False,False,US,105,False,O Atirador,65.339,7.115,www.justwatch.com/br/filme/o-atirador
10,False,/br/filme/the-founder,False,True,tm210040,90.896,7.2,177705,0.966930927103,thefounder,drm,False,MOVIE,2016,The Founder,False,False,GR,115,False,O Fundador,90.896,7.116,www.justwatch.com/br/filme/the-founder
14,False,/br/filme/constantine,False,True,tm173562,73.988,7,374627,0.945263500527,constantine,fnt,False,MOVIE,2005,Constantine,False,False,US,121,False,Constantine,73.988,7.085,www.justwatch.com/br/filme/constantine
,False,/br/filme/o-primeiro-amor,False,True,tm96086,43.857,7.7,97568,0.905428611455,flipped,drm,False,MOVIE,2010,Flipped,False,False,US,89,False,O Primeiro Amor,43.857,8.002,www.justwatch.com/br/filme/o-primeiro-amor
18,False,/br/filme/o-gangster,True,True,tm84751,52.104,7.8,415362,0.959904832539,americangangster,drm,False,MOVIE,2007,American Gangster,False,False,US,157,False,Gangster Americano,52.104,7.588,www.justwatch.com/br/filme/o-gangster
12,False,/br/filme/batman-o-cavaleiro-das-trevas-ressurge,False,True,tm39888,112.597,8.4,1829693.0,0.965044107484,thedarkknightrises,trl,False,MOVIE,2012,The Dark Knight Rises,False,False,US,165,False,O Cavaleiro das Trevas Renasce,112.597,7.779,www.justwatch.com/br/filme/batman-o-cavaleiro-das-trevas-ressurge
16,False,/br/filme/advogado-do-diabo,False,True,tm191848,74.231,7.5,402377,0.9547079976,thedevilsadvocate,hrr,False,MOVIE,1997,The Devil's Advocate,False,False,US,144,False,O Advogado do Diabo,74.231,7.454,www.justwatch.com/br/filme/advogado-do-diabo
12,False,/br/filme/unforgiven,False,True,tm128806,69.987,8.2,436562,0.957752539235,unforgiven,wsn,False,MOVIE,1992,Unforgiven,False,False,US,130,False,Imperdoável,69.987,7.9,www.justwatch.com/br/filme/unforgiven
10,False,/br/filme/um-senhor-estagiario,False,True,tm135426,67.355,7.1,274593,0.951754977371,theintern,cmy,False,MOVIE,2015,The Intern,False,False,US,121,False,O Estagiário,67.355,7.207,www.justwatch.com/br/filme/um-senhor-estagiario
L,False,/br/filme/a-fantastica-fabrica-de-chocolate,False,True,tm160815,95.853,6.7,529787,0.858055244766,charlieandthechocolatefactory,fnt,False,MOVIE,2005,Charlie and the Chocolate Factory,False,False,GB,115,False,Charlie e a Fábrica de Chocolate,95.853,7.051,www.justwatch.com/br/filme/a-fantastica-fabrica-de-chocolate
14,False,/br/filme/mad-max,False,True,tm74688,67.925,6.8,222830,0.919197695314,madmax,act,False,MOVIE,1979,Mad Max,False,False,AU,91,False,As Motos da Morte,67.925,6.7,www.justwatch.com/br/filme/mad-max
18,False,/br/filme/training-day,False,True,tm51064,48.636,7.7,473437,0.95526231218,trainingday,crm,False,MOVIE,2001,Training Day,False,False,US,122,False,Dia de Treino,48.636,7.498,www.justwatch.com/br/filme/training-day
14,False,/br/filme/magnolia,False,True,tm55253,99.83,8,328775,0.901741535381,magnolia,drm,False,MOVIE,1999,Magnolia,False,False,US,189,False,Magnólia,99.83,7.731,www.justwatch.com/br/filme/magnolia
16,False,/br/filme/dumb-money,False,True,tm1316121,67.659,6.9,42023,0.895959827584,dumbmoney,cmy,False,MOVIE,2023,Dumb Money,False,False,US,105,False,Dumb Money,67.659,6.772,www.justwatch.com/br/filme/dumb-money
L,False,/br/filme/homem-aranha,False,True,tm109418,108.538,7.4,880911,0.966584281647,spiderman,act,False,MOVIE,2002,Spider-Man,False,False,US,121,False,Homem-Aranha,108.538,7.295,www.justwatch.com/br/filme/homem-aranha
,False,/br/filme/sobre-meninos-e-lobos,False,True,tm139536,58.91,7.9,486215,0.962208743358,mysticriver,trl,False,MOVIE,2003,Mystic River,False,False,US,138,False,Sobre Meninos e Lobos,58.91,7.74,www.justwatch.com/br/filme/sobre-meninos-e-lobos
14,False,/br/filme/a-cor-purpura,False,True,tm126527,36.647,7.7,97460,0.916456919286,thecolorpurple,drm,False,MOVIE,1985,The Color Purple,False,False,US,154,False,A Cor Púrpura,36.647,7.755,www.justwatch.com/br/filme/a-cor-purpura
16,False,/br/filme/the-equalizer-sem-misericordia,False,True,tm160558,150.413,7.2,421031,0.966384089831,theequalizer,act,False,MOVIE,2014,The Equalizer,False,False,US,132,False,The Equalizer - Sem Misericórdia,150.413,7.3,www.justwatch.com/br/filme/the-equalizer-sem-misericordia
,False,/br/filme/sisu-2023,False,True,tm1267441,101.968,6.9,76555,0.891795677161,sisu,act,False,MOVIE,2022,Sisu,False,False,US,91,False,Sisu,101.968,7.476,www.justwatch.com/br/filme/sisu-2023
L,False,/br/filme/sem-reservas,False,True,tm70865,36.993,6.3,78873,0.902055025771,noreservations,cmy,False,MOVIE,2007,No Reservations,False,False,AU,104,False,Sem Reservas,36.993,6.588,www.justwatch.com/br/filme/sem-reservas
14,False,/br/filme/a-autopsia-de-jane-doe,False,True,tm244529,63.46,6.8,139643,0.912999639533,theautopsyofjanedoe,trl,False,MOVIE,2016,The Autopsy of Jane Doe,False,False,GB,86,False,A Autópsia de Jane Doe,63.46,6.767,www.justwatch.com/br/filme/a-autopsia-de-jane-doe
L,False,/br/filme/o-panda-do-kung-fu-3,True,True,tm120108,104.734,7.1,189795,0.920654115044,kungfupanda3,cmy,False,MOVIE,2016,Kung Fu Panda 3,False,False,US,95,False,O Panda do Kung Fu 3,104.734,6.9,www.justwatch.com/br/filme/o-panda-do-kung-fu-3
14,False,/br/filme/psycho,True,True,tm47802,175.545,8.5,719089,0.964190939166,psycho,trl,False,MOVIE,1960,Psycho,False,False,US,109,False,Psico,175.545,8.434,www.justwatch.com/br/filme/psycho
10,False,/br/filme/batman-begins,False,True,tm167206,186.427,8.2,1580139.0,0.979245341713,batmanbegins,act,False,MOVIE,2005,Batman Begins,False,False,GB,140,False,Batman - O Início,186.427,7.705,www.justwatch.com/br/filme/batman-begins
12,False,/br/filme/os-esquecidos,False,True,tm80704,29.453,5.8,68381,0.785432253002,theforgotten,drm,False,MOVIE,2004,The Forgotten,False,False,US,91,False,Os Esquecidos,29.453,5.9,www.justwatch.com/br/filme/os-esquecidos
L,False,/br/filme/teu-nome,False,True,tm233386,106.365,8.4,321192,0.956188460703,,ani,False,MOVIE,2016,君の名は。,False,False,JP,106,False,O Teu Nome,106.365,8.496,www.justwatch.com/br/filme/teu-nome
10,False,/br/filme/dr-fantastico,False,True,tm188758,56.707,8.4,518703,0.946522442223,drstrangeloveorhowilearnedtostopworryingandlovethebomb,cmy,False,MOVIE,1964,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,False,False,GB,95,False,Doutor Estranhoamor,56.707,8.122,www.justwatch.com/br/filme/dr-fantastico
,False,/br/filme/fear-2023,False,True,tm1110056,87.405,3.6,1848,0.27293398523,fear,drm,False,MOVIE,2023,Fear,False,False,US,98,False,Fear,87.405,5.5,www.justwatch.com/br/filme/fear-2023
L,True,/br/filme/encanto,False,False,tm858873,131.409,7.2,262784,0.916050675848,encanto,fml,False,MOVIE,2021,Encanto,False,False,US,102,False,Encanto,131.409,7.607,www.justwatch.com/br/filme/encanto
12,True,/br/filme/star-wars-os-ultimos-jedi,False,False,tm8,171.76,6.9,672679,0.814758044424,starwarsthelastjedi,act,False,MOVIE,2017,Star Wars: The Last Jedi,False,False,US,152,False,Star Wars: Episódio VIII - Os Últimos Jedi,171.76,6.804,www.justwatch.com/br/filme/star-wars-os-ultimos-jedi
L,True,/br/filme/de-volta-ao-planeta-dos-macacos,False,False,tm98751,79.062,6,51699,0.828650525155,beneaththeplanetoftheapes,act,False,MOVIE,1970,Beneath the Planet of the Apes,False,False,US,95,True,O Segredo do Planeta dos Macacos,79.062,6.179,www.justwatch.com/br/filme/de-volta-ao-planeta-dos-macacos
10,True,/br/filme/dashing-through-the-snow,False,False,tm1251058,29.544,5.6,3609,0.61470436498,dashingthroughthesnow,cmy,False,MOVIE,2023,Dashing Through the Snow,False,False,US,92,False,Um Chamado Natalino,29.544,6.3,www.justwatch.com/br/filme/dashing-through-the-snow
12,True,/br/filme/perdida-2023,False,False,tm1222811,10.799,6.1,258,0.654640995333,perdida,rma,False,MOVIE,2023,Perdida,False,False,BR,115,True,Perdida,10.799,7.2,www.justwatch.com/br/filme/perdida-2023
,True,/br/filme/tiger-2024,False,False,tm1460222,36.289,7.9,241,0.163263633983,tiger,fml,False,MOVIE,2024,Tiger,False,False,US,90,False,Tigre,36.289,9.5,www.justwatch.com/br/filme/tiger-2024
12,True,/br/filme/star-wars-o-despertar-da-forca,False,False,tm7,101.709,7.8,974525,0.890245387203,starwarstheforceawakens,act,False,MOVIE,2015,Star Wars: The Force Awakens,False,False,US,136,False,Star Wars: Episódio VII - O Despertar da Força,101.709,7.283,www.justwatch.com/br/filme/star-wars-o-despertar-da-forca
,True,/br/filme/doctor-who-the-giggle,False,False,tm1364171,6.399,,,0.881510176565,doctorwhothegiggle,scf,False,MOVIE,2023,Doctor Who: The Giggle,False,False,GB,61,False,Doctor Who: The Giggle,6.399,,www.justwatch.com/br/filme/doctor-who-the-giggle
14,True,/br/filme/x-men-origens-wolverine,False,False,tm154915,8.841,6.5,531142,0.841560326171,xmenoriginswolverine,act,False,MOVIE,2009,X-Men Origins: Wolverine,False,False,US,107,False,X-Men Origens: Wolverine,8.841,6.265,www.justwatch.com/br/filme/x-men-origens-wolverine
L,True,/br/filme/luca,False,False,tm375874,102.126,7.4,192398,0.950872090431,luca,fnt,False,MOVIE,2021,Luca,False,False,US,95,False,Luca,102.126,7.832,www.justwatch.com/br/filme/luca
12,True,/br/filme/a-saga-crepusculo-lua-nova,True,False,tm142371,81.684,4.8,300300,0.686872677619,thetwilightsaganewmoon,drm,True,MOVIE,2009,The Twilight Saga: New Moon,False,True,US,130,False,A Saga Twilight: Lua Nova,81.684,5.993,www.justwatch.com/br/filme/a-saga-crepusculo-lua-nova
12,True,/br/filme/a-saga-twilight-amanhecer-parte-1,True,False,tm177669,112.833,4.9,254520,0.678293811102,thetwilightsagabreakingdawnpart1,fnt,True,MOVIE,2011,The Twilight Saga: Breaking Dawn - Part 1,False,True,US,117,False,A Saga Twilight: Amanhecer Parte 1,112.833,6.2,www.justwatch.com/br/filme/a-saga-twilight-amanhecer-parte-1
12,True,/br/filme/black-panther-ii,False,False,tm465131,212.677,6.7,306185,0.820051026371,blackpantherwakandaforever,act,False,MOVIE,2022,Black Panther: Wakanda Forever,False,False,US,162,False,Black Panther: Wakanda Para Sempre,212.677,7.13,www.justwatch.com/br/filme/black-panther-ii
12,False,/br/filme/historias-cruzadas,False,False,tm168805,130.469,8.1,493290,0.960628611834,thehelp,drm,False,MOVIE,2011,The Help,False,False,US,146,True,As Serviçais,130.469,8.2,www.justwatch.com/br/filme/historias-cruzadas
14,False,/br/filme/sunshine-alerta-solar,False,False,tm71893,64.364,7.2,267783,0.906047421844,sunshine,drm,False,MOVIE,2007,Sunshine,False,False,GB,107,True,Missão Solar,64.364,6.951,www.justwatch.com/br/filme/sunshine-alerta-solar
16,False,/br/filme/tres-cartazes-a-beira-da-estrada,False,False,tm244171,68.016,8.1,555640,0.95477957081,threebillboardsoutsideebbingmissouri,crm,False,MOVIE,2017,"Three Billboards Outside Ebbing, Missouri",False,False,GB,115,True,Três Cartazes à Beira da Estrada,68.016,8.074,www.justwatch.com/br/filme/tres-cartazes-a-beira-da-estrada
14,False,/br/filme/fogo-contra-fogo-1995,False,False,tm11005,189.536,8.3,720239,0.958692926228,heat,act,False,MOVIE,1995,Heat,False,False,US,170,True,Heat - Cidade Sob Pressão,189.536,7.916,www.justwatch.com/br/filme/fogo-contra-fogo-1995
16,False,/br/filme/prom-dates,False,False,tm1458666,257.042,5,594,0.240637874645,promdates,cmy,False,MOVIE,2024,Prom Dates,False,False,US,86,True,Prom Dates,257.042,5,www.justwatch.com/br/filme/prom-dates
12,False,/br/filme/nomadland-sobreviver-na-america,False,False,tm855323,48.86,7.3,183711,0.844538308051,nomadland,drm,False,MOVIE,2021,Nomadland,False,False,US,108,True,Nomadland - Sobreviver na América,48.86,7.215,www.justwatch.com/br/filme/nomadland-sobreviver-na-america
12,False,/br/filme/corpo-fechado,False,False,tm18133,68.513,7.3,442314,0.948274198623,unbreakable,trl,False,MOVIE,2000,Unbreakable,False,False,US,106,True,O Protegido,68.513,7.143,www.justwatch.com/br/filme/corpo-fechado
14,False,/br/filme/a-haunting-in-venice,False,False,tm1273616,45.769,6.5,112818,0.855886068749,ahauntinginvenice,trl,False,MOVIE,2023,A Haunting in Venice,False,False,GB,104,True,Mistério em Veneza,45.769,6.687,www.justwatch.com/br/filme/a-haunting-in-venice
16,False,/br/filme/tropas-estelares,False,False,tm192037,83,7.3,321639,0.941293724835,starshiptroopers,act,False,MOVIE,1997,Starship Troopers,False,False,US,129,True,Soldados do Universo,83,7.055,www.justwatch.com/br/filme/tropas-estelares
16,False,/br/filme/ready-or-not-o-ritual,False,False,tm473057,174.689,6.9,182960,0.930043147542,readyornot,hrr,False,MOVIE,2019,Ready or Not,False,False,US,95,True,Ready or Not - O Ritual,174.689,7.059,www.justwatch.com/br/filme/ready-or-not-o-ritual
16,False,/br/filme/kingsman-the-secret-service,False,False,tm132771,131.753,7.7,716757,0.960370368157,kingsmanthesecretservice,act,False,MOVIE,2014,Kingsman: The Secret Service,False,False,US,129,True,Kingsman: Serviços Secretos,131.753,7.633,www.justwatch.com/br/filme/kingsman-the-secret-service
L,False,/br/filme/sing-2,False,False,tm305129,153.431,7.3,87307,0.891224652622,sing2,msc,False,MOVIE,2021,Sing 2,False,False,US,110,True,Cantar! 2,153.431,7.873,www.justwatch.com/br/filme/sing-2
L,False,/br/filme/titanic-1997,False,False,tm191110,168.794,7.9,1282095.0,0.911787701929,titanic,rma,False,MOVIE,1997,Titanic,False,False,US,194,True,Titanic,168.794,7.905,www.justwatch.com/br/filme/titanic-1997
16,False,/br/filme/the-banshees-of-inisherin,False,False,tm1177080,40.089,7.7,253729,0.853556090941,thebansheesofinisherin,drm,False,MOVIE,2022,The Banshees of Inisherin,False,False,GB,114,True,Os Espíritos de Inisherin,40.089,7.454,www.justwatch.com/br/filme/the-banshees-of-inisherin
14,False,/br/filme/ninguem-vai-te-salvar,False,False,tm1232853,47.533,6.3,65571,0.777926215001,noonewillsaveyou,hrr,False,MOVIE,2023,No One Will Save You,False,False,US,93,True,Ninguém Te Pode Salvar,47.533,6.705,www.justwatch.com/br/filme/ninguem-vai-te-salvar
12,False,/br/filme/o-primeiro-homem-na-lua,True,False,tm296917,77.699,7.3,202432,0.890422766084,firstman,drm,False,MOVIE,2018,First Man,False,False,US,149,True,O Primeiro Homem na Lua,77.699,7.044,www.justwatch.com/br/filme/o-primeiro-homem-na-lua
14,False,/br/filme/o-sequestro-do-voo-375,False,False,tm960154,18.063,7.3,1142,0.90200018595,thehijackingofflight375,hst,False,MOVIE,2023,The Hijacking of Flight 375,False,False,BR,107,True,O Sequestro do Voo 375,18.063,8.196,www.justwatch.com/br/filme/o-sequestro-do-voo-375
14,False,/br/filme/o-grande-hotel-budapeste,False,False,tm162843,53.795,8.1,887763,0.942633253407,thegrandbudapesthotel,cmy,False,MOVIE,2014,The Grand Budapest Hotel,False,False,DE,100,True,O Grande Hotel Budapeste,53.795,8.05,www.justwatch.com/br/filme/o-grande-hotel-budapeste
16,False,/br/filme/the-adults,True,False,tm1300823,22.243,5.8,2409,0.400395767576,theadults,drm,False,MOVIE,2023,The Adults,False,True,US,91,False,Desventuras da Vida Adulta,22.243,6.5,www.justwatch.com/br/filme/the-adults
16,False,/br/filme/totally-killer,False,False,tm1328243,45.412,6.5,51221,0.878599088823,totallykiller,cmy,False,MOVIE,2023,Totally Killer,False,True,US,106,False,Dezesseis Facadas,45.412,6.9,www.justwatch.com/br/filme/totally-killer
12,False,/br/filme/fall-2022,False,False,tm1221988,102.951,6.4,104134,0.832820174127,fall,trl,False,MOVIE,2022,Fall,False,True,GB,107,False,Vertigem Mortal,102.951,7.2,www.justwatch.com/br/filme/fall-2022
,False,/br/filme/inside-2023,True,False,tm1262869,51.641,5.5,17185,0.5762991938,inside,trl,False,MOVIE,2023,Inside,False,True,GB,105,False,Dentro,51.641,5.6,www.justwatch.com/br/filme/inside-2023
14,False,/br/filme/ambulance,False,False,tm974547,74.806,6.1,98418,0.796224994931,ambulance,trl,False,MOVIE,2022,Ambulance,False,True,US,136,False,Ambulância - Um Dia de Crime,74.806,6.668,www.justwatch.com/br/filme/ambulance
14,False,/br/filme/puan,False,False,tm1358827,32.388,6.8,890,0.597507136867,puan,cmy,False,MOVIE,2023,Puan,False,True,AR,107,False,Puan,32.388,6.9,www.justwatch.com/br/filme/puan
14,False,/br/filme/elvis,False,True,tm823717,69.052,7.3,235190,0.881074201754,elvis,drm,False,MOVIE,2022,Elvis,False,True,AU,159,False,Elvis,69.052,7.54,www.justwatch.com/br/filme/elvis
18,False,/br/filme/winnie-the-pooh-blood-and-honey,False,False,tm1236140,57.729,2.9,28546,0.356966507129,winniethepoohbloodandhoney,hrr,False,MOVIE,2023,Winnie the Pooh: Blood and Honey,False,True,GB,84,False,Ursinho Pooh: Sangue e Mel,57.729,5.142,www.justwatch.com/br/filme/winnie-the-pooh-blood-and-honey
,False,/br/filme/old-man,False,False,tm1237836,12.823,4.9,3157,0.415724274443,oldman,trl,False,MOVIE,2022,Old Man,False,True,US,98,False,O Homem da Cabana,12.823,5.789,www.justwatch.com/br/filme/old-man
16,False,/br/filme/the-355,False,True,tm827140,59.971,5.6,37448,0.769359645087,the355,act,False,MOVIE,2022,The 355,False,True,HK,122,False,As Agentes 355,59.971,6.1,www.justwatch.com/br/filme/the-355
16,False,/br/filme/hypnotic-2023,False,False,tm1186806,75.7,5.5,36288,0.716466697657,hypnotic,trl,False,MOVIE,2023,Hypnotic,False,True,GB,93,False,Hypnotic - Arma Invisível,75.7,6.257,www.justwatch.com/br/filme/hypnotic-2023
,False,/br/filme/wildflower-2023,False,False,tm1248491,19.658,6.8,3926,0.847261118757,wildflower,drm,False,MOVIE,2023,Wildflower,False,True,US,105,False,Wildflower - A Minha História,19.658,7.408,www.justwatch.com/br/filme/wildflower-2023
14,False,/br/filme/bottoms,False,False,tm1303915,51.495,6.7,42158,0.803478265506,bottoms,cmy,False,MOVIE,2023,Bottoms,False,True,US,91,False,Passivonas,51.495,6.714,www.justwatch.com/br/filme/bottoms
,False,/br/filme/in-the-light-of-the-night,False,False,tm1026597,9.459,4.2,142,0.086106512258,imnachtlicht,trl,False,MOVIE,2022,Im Nachtlicht,False,True,DE,104,False,Ele Vem à Noite,9.459,6.133,www.justwatch.com/br/filme/in-the-light-of-the-night
,False,/br/filme/the-blackening,True,True,tm1241596,28.038,6,18785,0.776114007087,theblackening,cmy,False,MOVIE,2023,The Blackening,False,True,US,96,False,The Blackening: Jogo Mortal,28.038,6.043,www.justwatch.com/br/filme/the-blackening
,False,/br/filme/lyle-lyle-crocodile,False,False,tm1060775,37.152,6.1,15044,0.783023137089,lylelylecrocodile,cmy,False,MOVIE,2022,"Lyle, Lyle, Crocodile",False,True,US,106,False,"Lilo, Lilo, Crocodilo",37.152,7.1,www.justwatch.com/br/filme/lyle-lyle-crocodile
14,False,/br/filme/the-boys-in-the-boat,False,False,tm1346693,48.291,6.9,15910,0.851605427471,theboysintheboat,spt,False,MOVIE,2023,The Boys in the Boat,False,True,US,123,False,Remando para o Ouro,48.291,7.4,www.justwatch.com/br/filme/the-boys-in-the-boat
16,False,/br/filme/dont-worry-darling,False,True,tm888328,46.623,6.3,147498,0.800010020663,dontworrydarling,trl,False,MOVIE,2022,Don't Worry Darling,False,True,US,123,False,"Não Se Preocupe, Querida",46.623,6.794,www.justwatch.com/br/filme/dont-worry-darling
18,False,/br/filme/beau-is-afraid,False,False,tm1149004,49.368,6.7,60957,0.704900163558,beauisafraid,cmy,False,MOVIE,2023,Beau Is Afraid,False,True,GB,179,False,Beau Tem Medo,49.368,6.743,www.justwatch.com/br/filme/beau-is-afraid
12,False,/br/filme/air,False,False,tm1239920,48.426,7.4,167972,0.954352281554,air,drm,False,MOVIE,2023,Air,False,True,US,111,False,Air,48.426,7.4,www.justwatch.com/br/filme/air
16,False,/br/filme/the-unbearable-weight-of-massive-talent,False,False,tm853534,39.731,7,152099,0.888191304117,theunbearableweightofmassivetalent,cmy,False,MOVIE,2022,The Unbearable Weight of Massive Talent,False,True,US,107,False,O Peso Insuportável de um Enorme Talento,39.731,6.767,www.justwatch.com/br/filme/the-unbearable-weight-of-massive-talent
,False,/br/filme/lord-of-misrule,False,False,tm1376792,33.125,5.1,1362,0.517455435573,lordofmisrule,hrr,False,MOVIE,2023,Lord of Misrule,False,True,IE,104,False,O Senhor do Caos,33.125,6.3,www.justwatch.com/br/filme/lord-of-misrule
14,False,/br/filme/furious-10,True,False,tm311752,512.832,5.8,119738,0.760310002928,fastx,act,False,MOVIE,2023,Fast X,False,True,US,142,False,Velocidade Furiosa X,512.832,7.1,www.justwatch.com/br/filme/furious-10
10,False,/br/filme/megamente-vs-o-sindicato-da-perdicao,False,True,tm1442789,,2.4,3847,0.376519709483,megamindvsthedoomsyndicate,crm,False,MOVIE,2024,Megamind vs. The Doom Syndicate,False,True,US,83,False,Megamente vs. O Sindicato da Perdição,,,www.justwatch.com/br/filme/megamente-vs-o-sindicato-da-perdicao
16,False,/br/filme/cobweb,False,False,tm1201853,73.524,5.9,32200,0.780457488792,cobweb,hrr,False,MOVIE,2023,Cobweb,False,True,US,88,False,Cobweb - Segredo Maldito,73.524,6.6,www.justwatch.com/br/filme/cobweb
14,False,/br/filme/upgraded,False,False,tm1350188,115.362,6.1,19714,0.840426623833,upgraded,cmy,False,MOVIE,2024,Upgraded,False,True,US,105,False,Upgrade: As Cores do Amor,115.362,7.317,www.justwatch.com/br/filme/upgraded
14,False,/br/filme/where-the-crawdads-sing,False,False,tm1040743,42.656,7.2,122689,0.900599721839,wherethecrawdadssing,drm,False,MOVIE,2022,Where the Crawdads Sing,False,True,US,126,False,A Rapariga Selvagem,42.656,7.549,www.justwatch.com/br/filme/where-the-crawdads-sing
16,False,/br/filme/firestarter,True,False,tm1168244,34.119,4.6,22164,0.610672263683,firestarter,hrr,False,MOVIE,2022,Firestarter,False,True,US,94,False,O Poder do Fogo,34.119,5.605,www.justwatch.com/br/filme/firestarter
,False,/br/filme/selvagem-2016,False,False,tm244730,8.767,6.3,2844,0.405835679011,kt,drm,False,MOVIE,2016,Kút,False,True,HU,95,False,Selvagem,8.767,5.8,www.justwatch.com/br/filme/selvagem-2016
,False,/br/filme/before-the-fire,False,False,tm994133,9.533,4.3,1807,0.371518475891,beforethefire,drm,False,MOVIE,2020,Before the Fire,False,True,US,92,False,Além da Pandemia,9.533,5.87,www.justwatch.com/br/filme/before-the-fire
10,False,/br/filme/sully,False,False,tm228812,84.451,7.4,298458,0.96073265745,sully,drm,False,MOVIE,2016,Sully,False,True,US,96,False,Sully,84.451,7.183,www.justwatch.com/br/filme/sully
18,False,/br/filme/o-misterio-de-silver-lake,False,True,tm244221,32.402,6.5,51487,0.740573340804,underthesilverlake,drm,False,MOVIE,2018,Under the Silver Lake,False,True,US,140,False,O Mistério de Silver Lake,32.402,6.4,www.justwatch.com/br/filme/o-misterio-de-silver-lake
16,False,/br/filme/o-mauritano,True,False,tm977391,22.108,7.5,61902,0.925076433026,themauritanian,trl,False,MOVIE,2021,The Mauritanian,False,True,GB,129,False,O Mauritano,22.108,7.4,www.justwatch.com/br/filme/o-mauritano
14,False,/br/filme/nine-days,False,False,tm832919,45.332,6.8,11830,0.768195630183,ninedays,drm,False,MOVIE,2020,Nine Days,False,True,US,124,False,Nove Dias,45.332,6.8,www.justwatch.com/br/filme/nine-days
14,False,/br/filme/feliz-dia-para-morrer,True,False,tm322029,40.561,6.6,163094,0.927782290389,happydeathday,hrr,False,MOVIE,2017,Happy Death Day,False,True,US,96,False,Feliz Dia Para Morrer,40.561,6.6,www.justwatch.com/br/filme/feliz-dia-para-morrer
14,False,/br/filme/belfast,False,False,tm1028552,29.225,7.2,92613,0.869594621627,belfast,drm,False,MOVIE,2021,Belfast,False,True,GB,98,False,Belfast,29.225,7.1,www.justwatch.com/br/filme/belfast
